instance,num_nodes,num_holes,shapely_load_time,sampling_method,machine,version,sampling_time,graph_creation_time,graph_nodes,graph_edges,graph_solving_time,num_invisible_points,total_time
inputs/competition_instances/maze_2604_250_05_00.instance.json,9,519,0.9301855564117432,random,fabio-ThinkPad,0.2.1,2.333242654800415,302.1647322177887,500,7198,58.57538318634033,76,364.01909041404724
inputs/competition_instances/ccheese2225.instance.json,25,555,1.392056941986084,random,fabio-ThinkPad,0.2.1,2.8718221187591553,147.11662435531616,500,4943,39.717631340026855,105,191.109219789505
inputs/competition_instances/srpg_iso_mc0002462.instance.json,2417,1,0.007023334503173828,random,fabio-ThinkPad,0.2.1,2.499194383621216,30.53745460510254,500,1994,0.12714076042175293,160,33.18356132507324
inputs/competition_instances/cheese2527.instance.json,17,555,1.3057818412780762,random,fabio-ThinkPad,0.2.1,2.6028892993927,133.93205189704895,500,5196,35.970783948898315,102,173.82239532470703
inputs/competition_instances/srpg_octa_mc0002605.instance.json,2493,3,0.011683464050292969,random,fabio-ThinkPad,0.2.1,1.0519428253173828,26.927786588668823,500,13631,0.37320423126220703,64,28.37510871887207
inputs/competition_instances/ccheese2643.instance.json,22,664,1.7232985496520996,random,fabio-ThinkPad,0.2.1,2.821974039077759,141.80566453933716,500,4651,35.78552508354187,113,182.14953112602234
inputs/competition_instances/maze_3329_250_025_001.instance.json,9,664,1.3428962230682373,random,fabio-ThinkPad,0.2.1,3.7013046741485596,256.0573012828827,500,4601,0.15162324905395508,87,261.2634587287903
inputs/competition_instances/maze_3564_250_025_005.instance.json,9,711,1.9434242248535156,random,fabio-ThinkPad,0.2.1,4.4734649658203125,272.55326533317566,500,3708,0.1864781379699707,106,279.1667973995209
inputs/competition_instances/maze_3634_250_025_01.instance.json,9,725,2.1022727489471436,random,fabio-ThinkPad,0.2.1,5.436299800872803,260.44958209991455,500,3632,21.67626118659973,116,289.6749062538147
inputs/competition_instances/cheese3015.instance.json,22,667,1.855586290359497,random,fabio-ThinkPad,0.2.1,3.151931047439575,147.5222225189209,500,4252,27.057477235794067,113,179.5980167388916
inputs/competition_instances/ccheese3082.instance.json,23,778,2.2882421016693115,random,fabio-ThinkPad,0.2.1,3.538142442703247,165.75315308570862,500,3984,23.08221960067749,121,194.67557835578918
inputs/competition_instances/maze_3969_250_01_01.instance.json,9,792,2.213329315185547,random,fabio-ThinkPad,0.2.1,5.183668375015259,287.2077910900116,500,2939,0.12711167335510254,130,294.7430558204651
inputs/competition_instances/srpg_iso_aligned_mc0003255.instance.json,2467,24,0.13845491409301758,random,fabio-ThinkPad,0.2.1,2.8973634243011475,38.029027462005615,500,1358,0.11357307434082031,198,41.19713830947876
inputs/competition_instances/maze_4169_250_025_00.instance.json,9,832,2.2088592052459717,random,fabio-ThinkPad,0.2.1,4.490661382675171,331.8181188106537,500,4018,0.16720914840698242,90,338.6952199935913
inputs/competition_instances/maze_4344_250_001_01.instance.json,9,867,2.4891443252563477,random,fabio-ThinkPad,0.2.1,5.108967542648315,293.2367401123047,500,2967,0.13526082038879395,129,300.98107957839966
inputs/competition_instances/cheese3489.instance.json,22,776,2.554469108581543,random,fabio-ThinkPad,0.2.1,3.8376662731170654,155.8467297554016,500,3845,26.806071519851685,122,189.05652117729187
inputs/competition_instances/maze_4759_250_01_001.instance.json,9,950,2.7904837131500244,random,fabio-ThinkPad,0.2.1,5.414363145828247,349.7724449634552,500,3870,0.1760547161102295,94,358.1653723716736
inputs/competition_instances/srpg_iso_aligned_mc0003883.instance.json,3791,2,0.01733255386352539,random,fabio-ThinkPad,0.2.1,2.527392864227295,57.888707876205444,500,11720,0.40124058723449707,76,60.846460580825806
inputs/competition_instances/maze_5084_250_001_005.instance.json,9,1015,3.818594217300415,random,fabio-ThinkPad,0.2.1,6.701576471328735,375.281626701355,500,3146,0.1285254955291748,104,385.94469261169434
inputs/competition_instances/maze_5244_250_001_001.instance.json,9,1047,3.594719171524048,random,fabio-ThinkPad,0.2.1,6.567633867263794,416.21286273002625,500,3384,0.15874028205871582,90,426.54475808143616
inputs/competition_instances/srpg_mc0004240.instance.json,4156,5,0.03714442253112793,random,fabio-ThinkPad,0.2.1,4.6572675704956055,76.681973695755,500,2868,0.20626068115234375,149,81.59932136535645
inputs/competition_instances/ccheese4390.instance.json,25,1111,4.9065821170806885,random,fabio-ThinkPad,0.2.1,5.655350685119629,228.01342821121216,500,2795,18.326374053955078,142,256.9192843437195
inputs/competition_instances/cheese4951.instance.json,22,1109,5.874387502670288,random,fabio-ThinkPad,0.2.1,6.597594261169434,219.2697949409485,500,3245,20.93201971054077,139,252.68570160865784
inputs/competition_instances/fpg-poly_0000004900_h2.instance.json,4901,2,0.026729345321655273,random,fabio-ThinkPad,0.2.1,3.996711492538452,94.90756225585938,500,1836,0.08667683601379395,192,99.03717112541199
inputs/competition_instances/ccheese5289.instance.json,25,1331,6.811190366744995,random,fabio-ThinkPad,0.2.1,6.956323862075806,223.62474656105042,500,2461,0.1045083999633789,162,237.51658034324646
inputs/competition_instances/cheese6044.instance.json,23,1332,6.993108749389648,random,fabio-ThinkPad,0.2.1,6.790083646774292,215.83270168304443,500,2693,0.12074470520019531,162,229.75134205818176
inputs/competition_instances/srpg_iso_aligned_mc0006138.instance.json,3487,67,0.5212819576263428,random,fabio-ThinkPad,0.2.1,8.763997793197632,53.9082350730896,500,833,0.14045047760009766,254,63.353559255599976
inputs/competition_instances/srpg_mc0006513.instance.json,6429,2,0.016573667526245117,random,fabio-ThinkPad,0.2.1,6.743817567825317,80.37163138389587,500,3478,0.1517045497894287,130,87.29544472694397
inputs/competition_instances/ccheese6568.instance.json,18,1665,10.50155234336853,random,fabio-ThinkPad,0.2.1,8.853121519088745,236.58100962638855,500,1969,0.14104604721069336,180,256.0954587459564
inputs/competition_instances/maze_8299_500_05_005.instance.json,9,1658,9.42654275894165,random,fabio-ThinkPad,0.2.1,10.070532321929932,607.1880486011505,500,2490,21.450140476226807,149,648.1471099853516
inputs/competition_instances/srpg_octa_mc0007035.instance.json,5141,22,0.17817091941833496,random,fabio-ThinkPad,0.2.1,7.706954717636108,58.84366965293884,500,979,0.1136009693145752,221,66.86177253723145
inputs/competition_instances/cheese7514.instance.json,25,1667,10.480940818786621,random,fabio-ThinkPad,0.2.1,8.761669635772705,249.0527858734131,500,2081,0.12006497383117676,173,268.4341359138489
